cod_ibge6,internacoes_total,internacoes_icsap,ano
510268,180.0,11.0,2015
510269,142.0,11.0,2015
510270,697.0,132.0,2015
510279,571.0,198.0,2015
510285,244.0,39.0,2015
510300,743.0,92.0,2015
510305,416.0,55.0,2015
510310,269.0,170.0,2015
510320,2642.0,850.0,2015
510325,793.0,246.0,2015
510330,2930.0,1988.0,2015
510335,1748.0,384.0,2015
510336,156.0,12.0,2015
510337,1039.0,423.0,2015
510340,32515.0,5151.0,2015
510343,273.0,32.0,2015
510345,568.0,346.0,2015
510350,1221.0,265.0,2015
510360,656.0,344.0,2015
510370,479.0,69.0,2015
510380,123.0,15.0,2015
510385,183.0,50.0,2015
510390,431.0,145.0,2015
510395,162.0,18.0,2015
510410,1462.0,514.0,2015
510420,879.0,486.0,2015
510450,77.0,11.0,2015
510452,213.0,42.0,2015
510454,230.0,44.0,2015
510455,196.0,23.0,2015
510460,678.0,175.0,2015
510480,1605.0,493.0,2015
510490,359.0,53.0,2015
510500,338.0,46.0,2015
510510,1724.0,346.0,2015
510515,2488.0,586.0,2015
510517,550.0,206.0,2015
510520,602.0,218.0,2015
510523,294.0,30.0,2015
510525,3377.0,811.0,2015
510530,93.0,36.0,2015
510550,345.0,41.0,2015
510558,831.0,306.0,2015
510560,908.0,210.0,2015
510562,1668.0,454.0,2015
510590,1556.0,539.0,2015
510600,369.0,151.0,2015
510610,588.0,190.0,2015
510615,380.0,41.0,2015
510617,246.0,142.0,2015
510618,241.0,28.0,2015
510619,223.0,38.0,2015
510620,124.0,16.0,2015
510621,444.0,76.0,2015
510622,2483.0,517.0,2015
510623,1493.0,889.0,2015
510624,382.0,72.0,2015
510625,756.0,239.0,2015
510626,240.0,55.0,2015
510627,220.0,64.0,2015
510628,288.0,94.0,2015
510629,1300.0,667.0,2015
510630,1370.0,381.0,2015
510631,46.0,5.0,2015
510637,1157.0,333.0,2015
510642,2055.0,670.0,2015
510645,126.0,15.0,2015
510650,3075.0,1111.0,2015
510665,210.0,32.0,2015
510670,119.0,69.0,2015
510675,3340.0,973.0,2015
510677,325.0,25.0,2015
510680,365.0,107.0,2015
510682,482.0,49.0,2015
510685,81.0,15.0,2015
510700,1423.0,397.0,2015
510704,5092.0,619.0,2015
510706,897.0,295.0,2015
510710,747.0,70.0,2015
510715,149.0,20.0,2015
510718,474.0,136.0,2015
510719,173.0,116.0,2015
510720,408.0,157.0,2015
510724,154.0,23.0,2015
510726,87.0,25.0,2015
510729,171.0,16.0,2015
510730,1023.0,255.0,2015
510735,219.0,33.0,2015
510740,198.0,45.0,2015
510757,94.0,24.0,2015
510760,14283.0,2348.0,2015
510770,394.0,52.0,2015
510774,64.0,5.0,2015
510775,279.0,82.0,2015
510776,121.0,24.0,2015
510777,234.0,57.0,2015
510779,154.0,18.0,2015
510780,755.0,143.0,2015
510785,588.0,208.0,2015
510787,920.0,278.0,2015
510788,69.0,10.0,2015
510790,8498.0,1237.0,2015
510792,4860.0,1041.0,2015
510794,463.0,156.0,2015
510795,4340.0,1091.0,2015
510800,785.0,235.0,2015
510805,695.0,255.0,2015
510810,187.0,76.0,2015
510820,408.0,175.0,2015
510830,212.0,33.0,2015
510835,153.0,34.0,2015
510840,14521.0,2648.0,2015
510850,503.0,73.0,2015
510860,1554.0,819.0,2015
510880,232.0,60.0,2015
510885,104.0,12.0,2015
510890,204.0,36.0,2015
510895,281.0,41.0,2015
520005,668.0,150.0,2015
520010,616.0,119.0,2015
520013,1271.0,540.0,2015
520015,64.0,4.0,2015
520017,83.0,6.0,2015
520020,75.0,20.0,2015
520025,5892.0,1303.0,2015
520030,2194.0,428.0,2015
520050,95.0,13.0,2015
520055,101.0,16.0,2015
520060,326.0,59.0,2015
520080,696.0,312.0,2015
520082,124.0,9.0,2015
520085,517.0,184.0,2015
520090,184.0,62.0,2015
520110,24382.0,4403.0,2015
520120,91.0,34.0,2015
520130,1290.0,387.0,2015
520140,25964.0,4741.0,2015
520145,106.0,17.0,2015
520150,285.0,91.0,2015
520160,407.0,98.0,2015
520170,1027.0,193.0,2015
520180,579.0,160.0,2015
520215,320.0,79.0,2015
520235,266.0,128.0,2015
520250,447.0,126.0,2015
520260,220.0,61.0,2015
520280,268.0,73.0,2015
520310,125.0,32.0,2015
520320,500.0,198.0,2015
520330,2489.0,854.0,2015
520340,542.0,181.0,2015
520350,1371.0,401.0,2015
520355,365.0,84.0,2015
520357,117.0,31.0,2015
520360,178.0,36.0,2015
520380,581.0,302.0,2015
520390,1124.0,478.0,2015
520393,180.0,53.0,2015
520396,85.0,11.0,2015
520400,274.0,53.0,2015
520410,709.0,307.0,2015
520420,81.0,29.0,2015
520425,369.0,92.0,2015
520430,794.0,162.0,2015
520440,2108.0,725.0,2015
520450,4445.0,624.0,2015
520455,181.0,53.0,2015
520460,159.0,42.0,2015
520465,93.0,17.0,2015
520470,992.0,453.0,2015
520480,218.0,66.0,2015
520485,321.0,68.0,2015
520490,754.0,104.0,2015
520495,263.0,84.0,2015
520500,709.0,268.0,2015
520505,159.0,48.0,2015
520510,3704.0,1031.0,2015
520520,366.0,70.0,2015
520530,394.0,143.0,2015
520540,1783.0,519.0,2015
520545,560.0,123.0,2015
520547,576.0,187.0,2015
520549,2310.0,380.0,2015
520551,689.0,114.0,2015
520552,323.0,137.0,2015
520570,242.0,107.0,2015
520580,353.0,60.0,2015
520590,484.0,129.0,2015
520620,2428.0,504.0,2015
520630,258.0,60.0,2015
520640,1731.0,700.0,2015
520650,445.0,95.0,2015
520660,117.0,33.0,2015
520670,368.0,79.0,2015
520680,255.0,48.0,2015
520690,103.0,38.0,2015
520710,87.0,20.0,2015
520725,497.0,161.0,2015
520735,126.0,17.0,2015
520740,687.0,296.0,2015
520750,432.0,157.0,2015
520753,347.0,88.0,2015
520760,228.0,54.0,2015
520780,1465.0,523.0,2015
520790,258.0,41.0,2015
520800,6347.0,1342.0,2015
520810,377.0,150.0,2015
520815,119.0,15.0,2015
520830,317.0,132.0,2015
520840,796.0,262.0,2015
520850,284.0,126.0,2015
520860,4603.0,1728.0,2015
520870,84748.0,17053.0,2015
520880,4030.0,1453.0,2015
520890,1777.0,543.0,2015
520910,2111.0,671.0,2015
520915,113.0,13.0,2015
520920,795.0,165.0,2015
520929,172.0,44.0,2015
520940,86.0,14.0,2015
520945,111.0,33.0,2015
520960,404.0,305.0,2015
520970,1782.0,364.0,2015
520980,327.0,157.0,2015
520990,983.0,338.0,2015
520993,142.0,25.0,2015
520995,879.0,221.0,2015
521000,3747.0,1156.0,2015
521010,1519.0,641.0,2015
521015,135.0,35.0,2015
521020,1664.0,517.0,2015
521030,62.0,10.0,2015
521040,2333.0,570.0,2015
521056,211.0,32.0,2015
521060,302.0,103.0,2015
521080,407.0,137.0,2015
521090,2726.0,1106.0,2015
521100,429.0,130.0,2015
521120,4102.0,1433.0,2015
521130,610.0,197.0,2015
521140,1110.0,339.0,2015
521150,5568.0,1310.0,2015
521160,277.0,101.0,2015
521170,854.0,409.0,2015
521180,3456.0,1198.0,2015
521190,5295.0,850.0,2015
521200,170.0,79.0,2015
521205,85.0,16.0,2015
521210,358.0,150.0,2015
521220,1257.0,367.0,2015
521225,30.0,7.0,2015
521230,429.0,139.0,2015
521250,8108.0,1191.0,2015
521260,134.0,51.0,2015
521270,661.0,274.0,2015
521280,391.0,55.0,2015
521290,97.0,40.0,2015
521295,282.0,99.0,2015
521300,507.0,113.0,2015
521305,76.0,18.0,2015
521308,1478.0,285.0,2015
521310,2799.0,1172.0,2015
521340,61.0,8.0,2015
521350,262.0,73.0,2015
521370,509.0,233.0,2015
521375,552.0,157.0,2015
521377,140.0,22.0,2015
521380,3201.0,971.0,2015
521385,251.0,93.0,2015
521390,474.0,214.0,2015
521400,782.0,285.0,2015
521405,988.0,470.0,2015
521410,386.0,176.0,2015
521440,454.0,131.0,2015
521450,2073.0,639.0,2015
521460,1732.0,367.0,2015
521470,126.0,28.0,2015
521480,100.0,24.0,2015
521483,1081.0,574.0,2015
521486,505.0,128.0,2015
521487,70.0,21.0,2015
521490,52.0,6.0,2015
521500,462.0,109.0,2015
521520,279.0,114.0,2015
521523,4391.0,733.0,2015
521525,169.0,40.0,2015
521530,1642.0,824.0,2015
521540,206.0,64.0,2015
521550,349.0,127.0,2015
521560,1505.0,410.0,2015
521565,253.0,111.0,2015
521570,832.0,102.0,2015
521580,223.0,70.0,2015
521590,175.0,32.0,2015
521600,91.0,21.0,2015
521630,733.0,313.0,2015
521640,717.0,178.0,2015
521645,87.0,10.0,2015
521680,1150.0,585.0,2015
521690,103.0,23.0,2015
521710,2045.0,879.0,2015
521720,785.0,323.0,2015
521730,2824.0,1008.0,2015
521740,1715.0,484.0,2015
521760,3980.0,681.0,2015
521770,654.0,122.0,2015
521800,2346.0,693.0,2015
521805,94.0,7.0,2015
521810,131.0,45.0,2015
521830,1721.0,573.0,2015
521839,167.0,40.0,2015
521850,2408.0,620.0,2015
521860,863.0,214.0,2015
521870,297.0,74.0,2015
521878,113.0,11.0,2015
521880,9779.0,2968.0,2015
521890,1692.0,691.0,2015
521900,588.0,210.0,2015
521910,668.0,203.0,2015
521920,220.0,113.0,2015
521925,306.0,94.0,2015
521930,2960.0,706.0,2015
521935,170.0,39.0,2015
521940,171.0,34.0,2015
521945,96.0,18.0,2015
521950,315.0,141.0,2015
521960,240.0,69.0,2015
521970,798.0,349.0,2015
521971,194.0,52.0,2015
521973,303.0,83.0,2015
521975,2679.0,821.0,2015
521980,315.0,112.0,2015
521990,201.0,44.0,2015
522000,300.0,61.0,2015
522005,173.0,49.0,2015
522010,2198.0,724.0,2015
522015,222.0,41.0,2015
522020,1881.0,629.0,2015
522026,328.0,91.0,2015
522028,98.0,25.0,2015
522040,1372.0,508.0,2015
522045,9934.0,2144.0,2015
522050,585.0,239.0,2015
522060,1890.0,588.0,2015
522068,338.0,109.0,2015
522070,36.0,6.0,2015
522100,107.0,15.0,2015
522108,66.0,10.0,2015
522119,343.0,46.0,2015
522130,106.0,33.0,2015
522140,8602.0,2237.0,2015
522145,217.0,42.0,2015
522150,328.0,105.0,2015
522155,246.0,95.0,2015
522157,64.0,10.0,2015
522160,2432.0,754.0,2015
522170,1720.0,776.0,2015
522180,77.0,21.0,2015
522185,5330.0,763.0,2015
522190,144.0,10.0,2015
522200,1380.0,627.0,2015
522205,310.0,67.0,2015
522220,197.0,50.0,2015
522230,152.0,28.0,2015
530010,135738.0,26935.0,2015
110001,2564.0,982.0,2016
110002,6850.0,1724.0,2016
110003,587.0,256.0,2016
110004,5898.0,1382.0,2016
110005,1953.0,893.0,2016
110006,1345.0,546.0,2016
110007,412.0,94.0,2016
110008,720.0,222.0,2016
110009,2062.0,794.0,2016
110010,3233.0,1226.0,2016
110011,4046.0,1257.0,2016
110012,8863.0,2535.0,2016
110013,1090.0,168.0,2016
110014,1559.0,741.0,2016
110015,2861.0,1070.0,2016
110018,3189.0,1118.0,2016
110020,30901.0,3968.0,2016
110025,1148.0,397.0,2016
110026,131.0,23.0,2016
110028,4810.0,1952.0,2016
110029,1038.0,439.0,2016
110030,7172.0,1651.0,2016
110032,1613.0,515.0,2016
110033,1371.0,441.0,2016
110034,929.0,313.0,2016
110037,956.0,507.0,2016
110040,863.0,311.0,2016
110045,1452.0,405.0,2016
110050,646.0,301.0,2016
110060,200.0,68.0,2016
110070,646.0,263.0,2016
110080,1276.0,190.0,2016
110090,156.0,36.0,2016
110092,496.0,94.0,2016
110094,855.0,187.0,2016
110100,389.0,144.0,2016
110110,368.0,66.0,2016
110120,513.0,191.0,2016
110130,655.0,314.0,2016
110140,406.0,68.0,2016
110143,361.0,101.0,2016
110145,350.0,107.0,2016
110146,247.0,78.0,2016
110147,238.0,72.0,2016
110148,197.0,49.0,2016
110149,1133.0,346.0,2016
110150,826.0,306.0,2016
110155,263.0,101.0,2016
110160,383.0,108.0,2016
110170,625.0,209.0,2016
110175,394.0,122.0,2016
110180,463.0,182.0,2016
120001,519.0,178.0,2016
120005,382.0,95.0,2016
120010,1760.0,488.0,2016
120013,163.0,34.0,2016
120017,319.0,79.0,2016
120020,6170.0,1160.0,2016
120025,916.0,243.0,2016
120030,476.0,57.0,2016
120032,75.0,6.0,2016
120033,1095.0,340.0,2016
120034,685.0,225.0,2016
120035,555.0,148.0,2016
120038,1079.0,575.0,2016
120039,465.0,128.0,2016
120040,23308.0,2269.0,2016
120042,857.0,265.0,2016
120043,316.0,151.0,2016
120045,1279.0,478.0,2016
120050,3470.0,1721.0,2016
120060,2243.0,745.0,2016
120070,871.0,295.0,2016
120080,533.0,43.0,2016
130002,752.0,144.0,2016
130006,120.0,44.0,2016
130008,319.0,114.0,2016
130010,86.0,18.0,2016
130014,1098.0,399.0,2016
130020,432.0,155.0,2016
130030,1139.0,218.0,2016
130040,968.0,273.0,2016
130050,1311.0,278.0,2016
130060,815.0,158.0,2016
130063,565.0,117.0,2016
130068,373.0,177.0,2016
130070,1967.0,626.0,2016
130080,1889.0,651.0,2016
130083,452.0,136.0,2016
130090,387.0,135.0,2016
130100,724.0,128.0,2016
130110,1275.0,261.0,2016
130115,247.0,41.0,2016
130120,4090.0,1058.0,2016
130130,1079.0,453.0,2016
130140,685.0,212.0,2016
130150,750.0,292.0,2016
130160,1480.0,364.0,2016
130165,726.0,233.0,2016
130170,2750.0,661.0,2016
130180,1040.0,330.0,2016
130185,1856.0,696.0,2016
130190,4496.0,938.0,2016
130195,314.0,112.0,2016
130200,87.0,3.0,2016
130210,181.0,31.0,2016
130220,443.0,147.0,2016
130230,984.0,260.0,2016
130240,191.0,30.0,2016
130250,3628.0,703.0,2016
130255,391.0,189.0,2016
130260,104195.0,20678.0,2016
130270,1980.0,525.0,2016
130280,298.0,78.0,2016
130290,2822.0,623.0,2016
130300,747.0,149.0,2016
130310,141.0,25.0,2016
130320,212.0,43.0,2016
130330,294.0,101.0,2016
130340,5341.0,698.0,2016
130350,479.0,156.0,2016
130353,1288.0,415.0,2016
130356,891.0,312.0,2016
130360,59.0,16.0,2016
130370,1161.0,341.0,2016
130380,572.0,154.0,2016
130390,886.0,184.0,2016
130395,32.0,2.0,2016
130400,484.0,271.0,2016
130406,2020.0,332.0,2016
130410,217.0,88.0,2016
130420,3960.0,777.0,2016
130423,78.0,19.0,2016
130426,191.0,30.0,2016
130430,158.0,48.0,2016
130440,103.0,33.0,2016
140002,650.0,177.0,2016
140005,1060.0,363.0,2016
140010,28899.0,4836.0,2016
140015,942.0,186.0,2016
140017,1034.0,187.0,2016
140020,947.0,164.0,2016
140023,556.0,186.0,2016
140028,395.0,71.0,2016
140030,1104.0,298.0,2016
140040,865.0,272.0,2016
140045,1288.0,310.0,2016
140047,1542.0,526.0,2016
140050,467.0,157.0,2016
140060,529.0,284.0,2016
140070,722.0,149.0,2016
150010,9799.0,2783.0,2016
150013,479.0,185.0,2016
150020,2945.0,649.0,2016
150030,1700.0,530.0,2016
150034,1379.0,597.0,2016
150040,580.0,109.0,2016
150050,1706.0,438.0,2016
150060,8129.0,2272.0,2016
150070,1416.0,297.0,2016
150080,28783.0,6420.0,2016
150085,1543.0,542.0,2016
150090,4452.0,1746.0,2016
150095,1982.0,863.0,2016
150100,172.0,37.0,2016
150110,565.0,103.0,2016
150120,1653.0,475.0,2016
150125,361.0,122.0,2016
150130,6721.0,1501.0,2016
150140,70379.0,17422.0,2016
150145,859.0,257.0,2016
150150,2719.0,310.0,2016
150157,1276.0,581.0,2016
150160,600.0,74.0,2016
150170,11308.0,3178.0,2016
150172,1070.0,296.0,2016
150175,626.0,399.0,2016
150178,1760.0,312.0,2016
150180,7088.0,1626.0,2016
150190,2610.0,1242.0,2016
150195,628.0,67.0,2016
150200,1210.0,516.0,2016
150210,7895.0,2314.0,2016
150215,2171.0,285.0,2016
150220,4371.0,955.0,2016
150230,4968.0,2318.0,2016
150240,11475.0,2588.0,2016
150250,403.0,107.0,2016
150260,425.0,65.0,2016
150270,3996.0,1737.0,2016
150275,1255.0,311.0,2016
150276,563.0,223.0,2016
150277,1390.0,564.0,2016
150280,2088.0,718.0,2016
150285,179.0,44.0,2016
150290,1985.0,583.0,2016
150293,3460.0,1325.0,2016
150295,2436.0,933.0,2016
150300,374.0,125.0,2016
150304,1615.0,542.0,2016
150307,1482.0,325.0,2016
150309,1807.0,718.0,2016
150310,1983.0,667.0,2016
150320,1610.0,196.0,2016
150330,7209.0,2887.0,2016
150340,722.0,205.0,2016
150345,4060.0,2010.0,2016
150350,2378.0,807.0,2016
150360,7193.0,2909.0,2016
150370,1737.0,352.0,2016
150375,1365.0,613.0,2016
150380,2607.0,977.0,2016
150390,2200.0,313.0,2016
150400,2124.0,1117.0,2016
150405,2965.0,1170.0,2016
150410,283.0,32.0,2016
150420,9504.0,1240.0,2016
150430,1468.0,447.0,2016
150440,743.0,91.0,2016
150442,6313.0,1278.0,2016
150445,1488.0,372.0,2016
150450,1622.0,589.0,2016
150460,2051.0,679.0,2016
150470,4690.0,1978.0,2016
150475,289.0,23.0,2016
150480,3904.0,1030.0,2016
150490,3197.0,1299.0,2016
150495,2006.0,816.0,2016
150497,285.0,28.0,2016
150500,507.0,52.0,2016
150503,2368.0,571.0,2016
150506,2654.0,983.0,2016
150510,3266.0,1390.0,2016
150520,1632.0,369.0,2016
150530,4522.0,899.0,2016
150540,1585.0,600.0,2016
150543,3052.0,1643.0,2016
150548,1953.0,526.0,2016
150549,215.0,58.0,2016
150550,6621.0,1134.0,2016
150553,7975.0,1053.0,2016
150555,688.0,255.0,2016
150560,360.0,36.0,2016
150563,833.0,346.0,2016
150565,1725.0,786.0,2016
150570,1698.0,687.0,2016
150580,2802.0,655.0,2016
150590,1848.0,488.0,2016
150600,1614.0,421.0,2016
150610,491.0,53.0,2016
150611,493.0,63.0,2016
150613,5316.0,1315.0,2016
150616,1253.0,377.0,2016
150618,6130.0,3016.0,2016
150619,1884.0,748.0,2016
150620,2189.0,444.0,2016
150630,1301.0,380.0,2016
150635,824.0,77.0,2016
150640,495.0,235.0,2016
150650,2350.0,241.0,2016
150655,908.0,135.0,2016
150658,922.0,372.0,2016
150660,2691.0,1029.0,2016
150670,3343.0,1431.0,2016
150680,18549.0,2821.0,2016
150690,283.0,37.0,2016
150700,4059.0,2310.0,2016
150710,424.0,80.0,2016
150715,1044.0,362.0,2016
150720,1912.0,651.0,2016
150730,4421.0,1531.0,2016
150740,633.0,133.0,2016
150745,2094.0,922.0,2016
150746,193.0,28.0,2016
150747,1659.0,480.0,2016
150750,593.0,253.0,2016
150760,2651.0,498.0,2016
150770,1261.0,387.0,2016
150775,907.0,387.0,2016
150780,856.0,381.0,2016
150790,1474.0,466.0,2016
150795,3824.0,623.0,2016
150796,500.0,74.0,2016
150797,1000.0,304.0,2016
150800,3759.0,920.0,2016
150803,2961.0,1207.0,2016
150805,1037.0,315.0,2016
150808,4290.0,2217.0,2016
150810,3951.0,447.0,2016
150812,3783.0,1560.0,2016
150815,2658.0,709.0,2016
150820,3476.0,1225.0,2016
150830,4809.0,2109.0,2016
150835,1166.0,237.0,2016
150840,3493.0,839.0,2016
160005,85.0,10.0,2016
160010,404.0,146.0,2016
160015,261.0,57.0,2016
160020,578.0,174.0,2016
160021,96.0,12.0,2016
160023,214.0,25.0,2016
160025,136.0,28.0,2016
160027,2482.0,711.0,2016
160030,19735.0,3456.0,2016
160040,663.0,99.0,2016
160050,114.0,25.0,2016
160053,583.0,177.0,2016
160055,64.0,10.0,2016
160060,5265.0,1179.0,2016
160070,278.0,40.0,2016
160080,395.0,85.0,2016
170025,89.0,7.0,2016
170030,226.0,34.0,2016
170035,294.0,53.0,2016
170040,278.0,49.0,2016
170070,1115.0,430.0,2016
170100,531.0,149.0,2016
170105,112.0,17.0,2016
170110,282.0,45.0,2016
170130,226.0,39.0,2016
170190,462.0,179.0,2016
170200,900.0,406.0,2016
170210,11393.0,2448.0,2016
170215,309.0,108.0,2016
170220,1593.0,375.0,2016
170230,517.0,195.0,2016
170240,291.0,64.0,2016
170255,1298.0,321.0,2016
170270,84.0,16.0,2016
170290,531.0,109.0,2016
170300,318.0,49.0,2016
170305,126.0,35.0,2016
170307,234.0,23.0,2016
170310,281.0,29.0,2016
170320,197.0,57.0,2016
170330,200.0,65.0,2016
170360,92.0,26.0,2016
170370,334.0,68.0,2016
170380,412.0,97.0,2016
170382,95.0,15.0,2016
170384,335.0,43.0,2016
170386,155.0,23.0,2016
170388,166.0,44.0,2016
170389,183.0,47.0,2016
170390,211.0,19.0,2016
170410,129.0,32.0,2016
170460,35.0,3.0,2016
170510,131.0,38.0,2016
170550,2519.0,790.0,2016
170555,75.0,11.0,2016
170560,138.0,21.0,2016
170600,230.0,53.0,2016
170610,310.0,78.0,2016
170625,77.0,16.0,2016
170650,279.0,57.0,2016
170700,750.0,122.0,2016
170710,288.0,48.0,2016
170720,202.0,39.0,2016
170730,217.0,22.0,2016
170740,372.0,59.0,2016
170755,152.0,34.0,2016
170765,234.0,43.0,2016
170770,321.0,53.0,2016
170820,920.0,203.0,2016
170825,167.0,31.0,2016
170830,222.0,33.0,2016
170900,672.0,212.0,2016
170930,1461.0,326.0,2016
170950,4278.0,782.0,2016
170980,106.0,21.0,2016
171050,517.0,229.0,2016
171070,196.0,41.0,2016
171090,160.0,21.0,2016
171110,108.0,20.0,2016
171150,127.0,22.0,2016
171180,136.0,33.0,2016
171190,740.0,188.0,2016
171195,206.0,34.0,2016
171200,263.0,52.0,2016
171215,26.0,4.0,2016
171240,113.0,18.0,2016
171245,135.0,24.0,2016
171250,135.0,21.0,2016
171270,69.0,8.0,2016
171280,89.0,14.0,2016
171320,1511.0,427.0,2016
171330,853.0,241.0,2016
171360,245.0,49.0,2016
171370,81.0,11.0,2016
171380,222.0,31.0,2016
171395,200.0,44.0,2016
171420,360.0,69.0,2016
171430,256.0,63.0,2016
171488,600.0,101.0,2016
171500,156.0,23.0,2016
171510,202.0,40.0,2016
171515,38.0,6.0,2016
171525,71.0,8.0,2016
171550,84.0,17.0,2016
171570,223.0,43.0,2016
171575,320.0,87.0,2016
171610,2001.0,273.0,2016
171620,386.0,88.0,2016
171630,252.0,87.0,2016
171650,742.0,181.0,2016
171660,477.0,112.0,2016
171665,202.0,37.0,2016
171670,560.0,169.0,2016
171700,168.0,33.0,2016
171720,125.0,31.0,2016
171750,599.0,220.0,2016
171780,147.0,24.0,2016
171790,282.0,61.0,2016
171800,73.0,9.0,2016
171820,4118.0,1002.0,2016
171830,440.0,83.0,2016
171840,188.0,49.0,2016
171845,94.0,15.0,2016
171850,118.0,21.0,2016
171855,210.0,54.0,2016
171865,59.0,12.0,2016
171870,226.0,47.0,2016
171875,188.0,31.0,2016
171880,282.0,66.0,2016
171884,263.0,119.0,2016
171886,322.0,39.0,2016
171888,114.0,25.0,2016
171889,85.0,10.0,2016
171890,213.0,50.0,2016
171900,168.0,28.0,2016
172000,145.0,43.0,2016
172010,236.0,34.0,2016
172015,97.0,16.0,2016
172020,317.0,60.0,2016
172025,84.0,12.0,2016
172030,178.0,43.0,2016
172049,206.0,33.0,2016
172065,265.0,70.0,2016
172080,340.0,44.0,2016
172085,86.0,14.0,2016
172090,468.0,72.0,2016
172093,54.0,7.0,2016
172097,140.0,31.0,2016
172100,14028.0,1945.0,2016
172110,610.0,165.0,2016
172120,1480.0,425.0,2016
172125,110.0,31.0,2016
172130,80.0,17.0,2016
172208,433.0,73.0,2016
172210,1075.0,534.0,2016
210005,6695.0,1527.0,2016
210010,566.0,295.0,2016
210015,544.0,274.0,2016
210020,528.0,127.0,2016
210030,2104.0,994.0,2016
210040,157.0,26.0,2016
210043,1510.0,451.0,2016
210047,2116.0,1199.0,2016
210050,244.0,101.0,2016
210055,328.0,76.0,2016
210060,3234.0,938.0,2016
210070,1609.0,670.0,2016
210080,950.0,459.0,2016
210083,1394.0,592.0,2016
210087,1044.0,660.0,2016
210090,1733.0,727.0,2016
210095,2473.0,1227.0,2016
210100,1513.0,495.0,2016
210110,1151.0,664.0,2016
210120,5740.0,2114.0,2016
210125,577.0,68.0,2016
210130,1129.0,334.0,2016
210135,85.0,11.0,2016
210140,5778.0,2261.0,2016
210150,1643.0,482.0,2016
210160,4194.0,941.0,2016
210170,3540.0,603.0,2016
210173,140.0,31.0,2016
210177,1070.0,635.0,2016
210180,335.0,129.0,2016
210190,1320.0,560.0,2016
210193,246.0,77.0,2016
210197,1065.0,509.0,2016
210200,2836.0,1556.0,2016
210203,1913.0,898.0,2016
210207,274.0,58.0,2016
210210,2962.0,1376.0,2016
210215,146.0,20.0,2016
210220,2547.0,1256.0,2016
210230,2399.0,1137.0,2016
210232,4866.0,1292.0,2016
210235,565.0,95.0,2016
210237,343.0,101.0,2016
210240,232.0,59.0,2016
210250,716.0,249.0,2016
210255,687.0,199.0,2016
210260,1006.0,358.0,2016
210270,1587.0,586.0,2016
210275,477.0,134.0,2016
210280,1017.0,400.0,2016
210290,1181.0,278.0,2016
210300,8051.0,1300.0,2016
210310,967.0,495.0,2016
210312,536.0,239.0,2016
210315,439.0,92.0,2016
210317,732.0,138.0,2016
210320,3775.0,912.0,2016
210325,1285.0,574.0,2016
210330,5647.0,1204.0,2016
210340,2510.0,873.0,2016
210350,3206.0,1003.0,2016
210355,440.0,97.0,2016
210360,3197.0,259.0,2016
210370,2775.0,794.0,2016
210375,569.0,110.0,2016
210380,2012.0,857.0,2016
210390,1076.0,673.0,2016
210400,1600.0,713.0,2016
210405,2221.0,843.0,2016
210407,668.0,305.0,2016
210408,583.0,226.0,2016
210409,721.0,281.0,2016
210410,917.0,386.0,2016
210420,747.0,232.0,2016
210430,308.0,53.0,2016
210440,2128.0,1234.0,2016
210450,973.0,437.0,2016
210455,901.0,224.0,2016
210460,1352.0,624.0,2016
210462,540.0,250.0,2016
210465,298.0,64.0,2016
210467,1818.0,586.0,2016
210470,717.0,278.0,2016
210480,6744.0,2475.0,2016
210490,1326.0,741.0,2016
210500,1552.0,724.0,2016
210510,1585.0,582.0,2016
210515,639.0,196.0,2016
210520,623.0,333.0,2016
